cus_id,cus_name,cus_phone,cus_email,type_id,type_name,type_desc,loc_id,loc_x,loc_y,region_name
4035,Gretta Grassau,+999183542940,gretta.grassau@example.com,1,PERSON,Some description for person type,4035,12.99,45.21,Njivice
4036,Valda Wodrig,+999819660056,valda.wodrig@example.com,1,PERSON,Some description for person type,4036,12.76,45.22,Krk
4037,Gisela Luelfing,+999932807823,gisela.luelfing@example.com,1,PERSON,Some description for person type,4037,12.82,45.14,Vrh
4038,Freja Rittel,+999691815449,freja.rittel@example.com,1,PERSON,Some description for person type,4038,12.72,45.21,Krk
4039,Zacheo Knoporak,+999560483743,zacheo.knoporak@example.com,1,PERSON,Some description for person type,4039,13.04,45.14,Punat
4040,Nicole Brown,+999249801615,nicole.brown@example.com,1,PERSON,Some description for person type,4040,12.76,45.21,Krk
4041,Tracy Baptist,+999840883324,tracy.baptist@example.com,1,PERSON,Some description for person type,4041,13.03,45.10,Punat
4042,Femmy Kuil,+999581385715,femmy.kuil@example.com,1,PERSON,Some description for person type,4042,12.77,45.20,Baška
4043,Dawn Erdur,+999645648308,dawn.erdur@example.com,1,PERSON,Some description for person type,4043,12.77,45.23,Baška
4044,Hiltrud Schwarting,+999265320325,hiltrud.schwarting@example.com,1,PERSON,Some description for person type,4044,12.72,45.23,Krk
4045,tamara Derksen,+999623826925,tamara.derksen@example.com,1,PERSON,Some description for person type,4045,12.80,45.23,Baška
4046,simon Gootink,+999529350427,simon.gootink@example.com,1,PERSON,Some description for person type,4046,12.80,45.15,Vrh
4047,Sharon Luo,+999453153192,sharon.luo@example.com,1,PERSON,Some description for person type,4047,12.73,45.26,Krk
4048,Kristi Randall,+999854297359,kristi.randall@example.com,1,PERSON,Some description for person type,4048,13.05,45.25,Vrbnik
4049,Ute Felten,+999405762905,ute.felten@example.com,1,PERSON,Some description for person type,4049,12.78,45.23,Baška
4050,Heidi Jansen,+999281751848,heidi.jansen@example.com,1,PERSON,Some description for person type,4050,13.00,45.24,Njivice
4051,Lindsay Raji,+999255835567,lindsay.raji@example.com,1,PERSON,Some description for person type,4051,13.04,45.26,Vrbnik
4052,Samuel Anderson,+999154072200,samuel.anderson@example.com,1,PERSON,Some description for person type,4052,12.74,45.24,Krk
4053,Adalheidis Ludin,+999223534023,adalheidis.ludin@example.com,1,PERSON,Some description for person type,4053,12.72,45.22,Kornić
4054,Ermentrud Hart,+999940188006,ermentrud.hart@example.com,1,PERSON,Some description for person type,4054,12.76,45.26,Krk
4055,Meike Jokisch,+999840615404,meike.jokisch@example.com,1,PERSON,Some description for person type,4055,13.02,45.14,Punat
4056,Brendan Raje,+999587798077,brendan.raje@example.com,1,PERSON,Some description for person type,4056,12.78,45.17,Vrh
4057,Sydney Zimmerman,+99921399544,sydney.zimmerman@example.com,1,PERSON,Some description for person type,4057,12.82,45.22,Baška
4058,Katherine Meppelink,+999318040684,katherine.meppelink@example.com,1,PERSON,Some description for person type,4058,12.77,45.22,Baška
4059,Wilhelmina Senger,+999935470587,wilhelmina.senger@example.com,1,PERSON,Some description for person type,4059,12.74,45.25,Krk
4060,Willy Puttfarken,+999655106904,willy.puttfarken@example.com,1,PERSON,Some description for person type,4060,12.73,45.26,Krk
4061,GRIETJE Onischke,+999991136436,grietje.onischke@example.com,1,PERSON,Some description for person type,4061,12.77,45.18,Baška
4062,Pieter Peters,+999600659296,pieter.peters@example.com,1,PERSON,Some description for person type,4062,12.93,45.12,Malinska
4063,Franziska Botsch,+999368952700,franziska.botsch@example.com,1,PERSON,Some description for person type,4063,12.72,45.26,Krk
4064,April Raji,+999229920332,april.raji@example.com,1,PERSON,Some description for person type,4064,12.76,45.24,Krk
4065,Martijn Jurgen,+999395174974,martijn.jurgen@example.com,1,PERSON,Some description for person type,4065,12.77,45.21,Baška
4066,Katherine Lewis,+99991446553,katherine.lewis@example.com,1,PERSON,Some description for person type,4066,12.76,45.26,Krk
4067,Elfi Witzel,+999909750732,elfi.witzel@example.com,1,PERSON,Some description for person type,4067,12.77,45.25,Krk
4068,Marie Janssen- Hermans,+999694469741,marie.janssen-.hermans@example.com,1,PERSON,Some description for person type,4068,12.78,45.19,Baška
4069,Ian Richardson,+999534546427,ian.richardson@example.com,1,PERSON,Some description for person type,4069,12.81,45.13,Vrh
4070,Roy Jimenez,+999164592987,roy.jimenez@example.com,1,PERSON,Some description for person type,4070,12.95,45.14,Malinska
4071,Feb Hamersveld,+999371058913,feb.hamersveld@example.com,1,PERSON,Some description for person type,4071,12.99,45.21,Njivice
4072,Audrey Navarro,+999704212702,audrey.navarro@example.com,1,PERSON,Some description for person type,4072,12.81,45.22,Baška
4073,Sibylle Boineburg,+999170698431,sibylle.boineburg@example.com,1,PERSON,Some description for person type,4073,12.76,45.22,Krk
4074,Guenther Kohlhaas,+999883155493,guenther.kohlhaas@example.com,1,PERSON,Some description for person type,4074,12.92,45.10,Malinska
4075,Mareike Vormann,+999829242138,mareike.vormann@example.com,1,PERSON,Some description for person type,4075,12.82,45.16,Vrh
4076,Amalia Thorey,+999276311289,amalia.thorey@example.com,1,PERSON,Some description for person type,4076,12.76,45.23,Krk
4077,Ruth Mehta,+999648802809,ruth.mehta@example.com,1,PERSON,Some description for person type,4077,12.93,45.10,Malinska
4078,Erika Navarro,+999428976234,erika.navarro@example.com,1,PERSON,Some description for person type,4078,13.03,45.25,Njivice
4079,Gilbert Martijn Stok,+999845508069,gilbert.martijn.stok@example.com,1,PERSON,Some description for person type,4079,12.73,45.26,Krk
4080,Morgan Thompson,+999675324746,morgan.thompson@example.com,1,PERSON,Some description for person type,4080,13.01,45.13,Punat
4081,Barbara Visse,+999581139621,barbara.visse@example.com,1,PERSON,Some description for person type,4081,12.78,45.22,Baška
4082,Jacquelyn Blanco,+999122790064,jacquelyn.blanco@example.com,1,PERSON,Some description for person type,4082,12.77,45.21,Krk
4083,Deanna Hendriks,+999166179085,deanna.hendriks@example.com,1,PERSON,Some description for person type,4083,12.77,45.20,Baška
4084,Paula Gill,+999947243071,paula.gill@example.com,1,PERSON,Some description for person type,4084,12.81,45.13,Vrh
4085,Emma Thompson,+999770494807,emma.thompson@example.com,1,PERSON,Some description for person type,4085,13.03,45.11,Punat
4086,OLGA Pals,+999602659516,olga.pals@example.com,1,PERSON,Some description for person type,4086,12.80,45.17,Vrh
4087,Mine Hudel,+999557479719,mine.hudel@example.com,1,PERSON,Some description for person type,4087,12.79,45.12,Vrh
4088,rene Duncan,+999174008340,rene.duncan@example.com,1,PERSON,Some description for person type,4088,13.04,45.11,Punat
4089,Ruperta Drolshage,+999485882169,ruperta.drolshage@example.com,1,PERSON,Some description for person type,4089,12.80,45.23,Baška
4090,Jaime Manglie,+999174178858,jaime.manglie@example.com,1,PERSON,Some description for person type,4090,12.77,45.26,Krk
4091,Jeanette Mulder,+99924809283,jeanette.mulder@example.com,1,PERSON,Some description for person type,4091,12.72,45.21,Krk
4092,Christy ZWIJGERS - DE BIE,+999515338914,christy.zwijgers.-.de.bie@example.com,1,PERSON,Some description for person type,4092,12.80,45.18,Baška
4093,Marja Blankestijn,+999500690408,marja.blankestijn@example.com,1,PERSON,Some description for person type,4093,12.77,45.20,Kornić
4094,Kerstin Wolf,+999820523910,kerstin.wolf@example.com,1,PERSON,Some description for person type,4094,12.99,45.21,Njivice
4095,Alexandra Jackson,+99979623338,alexandra.jackson@example.com,1,PERSON,Some description for person type,4095,12.98,45.24,Njivice
4096,Sheila Romero,+999702129452,sheila.romero@example.com,1,PERSON,Some description for person type,4096,13.00,45.25,Njivice
4097,Sigi Rickmers,+999127002671,sigi.rickmers@example.com,1,PERSON,Some description for person type,4097,12.96,45.11,Malinska
4098,Katrina Cicilia,+999366403328,katrina.cicilia@example.com,1,PERSON,Some description for person type,4098,12.81,45.20,Baška
4099,Ebony BEKMAN,+999497439893,ebony.bekman@example.com,1,PERSON,Some description for person type,4099,13.02,45.10,Punat
4100,Hadwigis Chowanetz,+999282394683,hadwigis.chowanetz@example.com,1,PERSON,Some description for person type,4100,12.76,45.23,Krk
4101,Stefanie Patel,+999338559682,stefanie.patel@example.com,1,PERSON,Some description for person type,4101,12.74,45.24,Krk
4102,Jakob Pollmann,+999443875260,jakob.pollmann@example.com,1,PERSON,Some description for person type,4102,12.82,45.18,Baška
4103,bea LORING,+999444594958,bea.loring@example.com,1,PERSON,Some description for person type,4103,12.99,45.25,Njivice
4104,Viktoria Jungclausen,+999542599193,viktoria.jungclausen@example.com,1,PERSON,Some description for person type,4104,12.92,45.12,Malinska
4105,Alexandria Henderson,+999783931817,alexandria.henderson@example.com,1,PERSON,Some description for person type,4105,12.82,45.22,Baška
4106,Colleen Meyer,+999781812071,colleen.meyer@example.com,1,PERSON,Some description for person type,4106,12.77,45.21,Krk
4107,Cindy GAANS,+999282009379,cindy.gaans@example.com,1,PERSON,Some description for person type,4107,12.79,45.21,Baška
4108,Andre Lopez,+999222488658,andre.lopez@example.com,1,PERSON,Some description for person type,4108,12.96,45.14,Malinska
4109,Kelly Washington,+999440652287,kelly.washington@example.com,1,PERSON,Some description for person type,4109,12.97,45.12,Malinska
4110,Malwine Noeske,+999428965812,malwine.noeske@example.com,1,PERSON,Some description for person type,4110,12.76,45.25,Krk
4111,Ulrike Deichen,+999343392569,ulrike.deichen@example.com,1,PERSON,Some description for person type,4111,12.82,45.20,Baška
4112,Renee Jimenez,+99934962994,renee.jimenez@example.com,1,PERSON,Some description for person type,4112,13.04,45.24,Vrbnik
4113,Albertina Neumueller,+999176361265,albertina.neumueller@example.com,1,PERSON,Some description for person type,4113,12.80,45.20,Baška
4114,Kristen Sinnhuber,+999996773854,kristen.sinnhuber@example.com,1,PERSON,Some description for person type,4114,12.77,45.23,Krk
4115,Clemens Wettengel,+999389266479,clemens.wettengel@example.com,1,PERSON,Some description for person type,4115,12.82,45.23,Baška
4116,Glenn Zhou,+999567432737,glenn.zhou@example.com,1,PERSON,Some description for person type,4116,13.05,45.24,Vrbnik
4117,Jésus Ortega,+999368730766,jésus.ortega@example.com,1,PERSON,Some description for person type,4117,12.74,45.23,Krk
4118,Ana Alexander,+999988184983,ana.alexander@example.com,1,PERSON,Some description for person type,4118,12.75,45.23,Krk
4119,Andre Sara,+999578655258,andre.sara@example.com,1,PERSON,Some description for person type,4119,12.77,45.21,Krk
4120,Kara Rai,+999505980491,kara.rai@example.com,1,PERSON,Some description for person type,4120,12.74,45.22,Krk
4121,Jaclyn Tang,+999842181403,jaclyn.tang@example.com,1,PERSON,Some description for person type,4121,12.73,45.22,Krk
4122,Stephanie Diaz,+999537286803,stephanie.diaz@example.com,1,PERSON,Some description for person type,4122,12.79,45.23,Baška
4123,Selma Vahl,+999470879212,selma.vahl@example.com,1,PERSON,Some description for person type,4123,12.92,45.10,Malinska
4124,Hennie Gootink,+999819418445,hennie.gootink@example.com,1,PERSON,Some description for person type,4124,12.82,45.17,Vrh
4125,Caitlin Hougardy,+999635764416,caitlin.hougardy@example.com,1,PERSON,Some description for person type,4125,12.97,45.11,Malinska
4126,Preston Sanchez,+999138214395,preston.sanchez@example.com,1,PERSON,Some description for person type,4126,12.78,45.23,Baška
4127,Klothilda Mahlstedt,+999141169518,klothilda.mahlstedt@example.com,1,PERSON,Some description for person type,4127,12.76,45.26,Krk
4128,Susanne Schott,+999555887341,susanne.schott@example.com,1,PERSON,Some description for person type,4128,12.77,45.18,Baška
4129,Sita Birahy,+999881550627,sita.birahy@example.com,1,PERSON,Some description for person type,4129,13.02,45.09,Punat
4130,Barbara Raji,+999396128802,barbara.raji@example.com,1,PERSON,Some description for person type,4130,12.96,45.09,Malinska
4131,M. Engel,+999874083670,m..engel@example.com,1,PERSON,Some description for person type,4131,12.80,45.13,Vrh
4132,Krystal Liang,+999886404429,krystal.liang@example.com,1,PERSON,Some description for person type,4132,12.78,45.21,Baška
4133,Idunn Wickmann,+999664827668,idunn.wickmann@example.com,1,PERSON,Some description for person type,4133,13.03,45.24,Vrbnik
4134,Engelhard Jost,+999848338824,engelhard.jost@example.com,1,PERSON,Some description for person type,4134,12.74,45.24,Krk
4135,J.J.M Nijman,+999781136886,j.j.m.nijman@example.com,1,PERSON,Some description for person type,4135,12.76,45.21,Krk
4136,Michele Pal,+99914491998,michele.pal@example.com,1,PERSON,Some description for person type,4136,12.76,45.21,Krk
4137,Uta Koolhof,+999821008919,uta.koolhof@example.com,1,PERSON,Some description for person type,4137,12.78,45.20,Baška
4138,Nicole Robinson,+999456421535,nicole.robinson@example.com,1,PERSON,Some description for person type,4138,12.96,45.13,Malinska
4139,Heidi Kapoor,+999520559327,heidi.kapoor@example.com,1,PERSON,Some description for person type,4139,12.79,45.18,Baška
4140,Kristi Alvarez,+999419865266,kristi.alvarez@example.com,1,PERSON,Some description for person type,4140,13.00,45.24,Njivice
4141,Jan Hollander,+999642691496,jan.hollander@example.com,1,PERSON,Some description for person type,4141,12.82,45.12,Vrh
4142,Ronald Mehta,+999647884383,ronald.mehta@example.com,1,PERSON,Some description for person type,4142,12.76,45.22,Krk
4143,Friede Linde,+999881007359,friede.linde@example.com,1,PERSON,Some description for person type,4143,12.78,45.21,Baška
4144,Gerhart Pohl,+999806840305,gerhart.pohl@example.com,1,PERSON,Some description for person type,4144,12.80,45.18,Baška
4145,Lindsay Dil,+999137653634,lindsay.dil@example.com,1,PERSON,Some description for person type,4145,12.77,45.24,Krk
4146,Helene Amelung,+999452880568,helene.amelung@example.com,1,PERSON,Some description for person type,4146,13.03,45.23,Njivice
4147,Kriemhild Gollert,+999461683130,kriemhild.gollert@example.com,1,PERSON,Some description for person type,4147,12.77,45.26,Krk
4148,Gabriele Schmitz,+999899503529,gabriele.schmitz@example.com,1,PERSON,Some description for person type,4148,12.80,45.19,Baška
4149,Ebony Malhotra,+999201342595,ebony.malhotra@example.com,1,PERSON,Some description for person type,4149,12.73,45.21,Krk
4150,Colin Nath,+999135474766,colin.nath@example.com,1,PERSON,Some description for person type,4150,12.73,45.26,Krk
4151,Jutta Nocken,+999215139976,jutta.nocken@example.com,1,PERSON,Some description for person type,4151,13.00,45.24,Njivice
4152,Ingeborg Fuetterer,+999228191579,ingeborg.fuetterer@example.com,1,PERSON,Some description for person type,4152,12.99,45.25,Njivice
4153,Makayla Howard,+999432252343,makayla.howard@example.com,1,PERSON,Some description for person type,4153,12.82,45.12,Vrh
4154,Douglas Vance,+999781736633,douglas.vance@example.com,1,PERSON,Some description for person type,4154,12.81,45.22,Baška
4155,Ermtrud Brandner,+999323621877,ermtrud.brandner@example.com,1,PERSON,Some description for person type,4155,12.75,45.21,Krk
4156,Autumn Gao,+999468749032,autumn.gao@example.com,1,PERSON,Some description for person type,4156,12.81,45.22,Baška
4157,Dominique Subram,+999517518476,dominique.subram@example.com,1,PERSON,Some description for person type,4157,13.04,45.12,Punat
4158,Alan He,+999197675808,alan.he@example.com,1,PERSON,Some description for person type,4158,12.76,45.22,Krk
4159,Sandra Williams,+999588103512,sandra.williams@example.com,1,PERSON,Some description for person type,4159,13.05,45.26,Vrbnik
4160,Colleen Xie,+999545657486,colleen.xie@example.com,1,PERSON,Some description for person type,4160,13.03,45.23,Njivice
4161,Elke Lenz,+99987605862,elke.lenz@example.com,1,PERSON,Some description for person type,4161,13.04,45.09,Punat
4162,Gerrit Pennings,+999466204213,gerrit.pennings@example.com,1,PERSON,Some description for person type,4162,12.74,45.23,Krk
